Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Years,Outlet,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,New_Item_Type_0,New_Item_Type_1,New_Item_Type_2
FDF34,9.3,0.01404119,199.1084,OUT049,5.985991597805641,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDP24,20.6,0.083473583,120.8756,OUT017,7.100650734546607,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDT55,12.792854228645004,0.076434542,155.8946,OUT019,6.16201669870247,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
FDH60,19.7,0.08073703,197.011,OUT046,8.113722193747602,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDF57,14.5,0.06595278007399345,169.6448,OUT035,7.623806937787348,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCX29,10.0,0.089152528,147.7102,OUT046,6.083201532468023,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDD34,7.945,0.015863075,161.821,OUT013,7.802951068881092,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDQ15,20.35,0.151308326,81.7276,OUT049,7.616623238004938,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDL12,15.85,0.121609722,60.222,OUT035,6.292120839195936,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDS22,16.85,0.023135131,44.8428,OUT013,6.556898803449431,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
NCM29,11.5,0.017714096,132.9626,OUT018,7.275025909843441,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDO24,11.1,0.06595278007399345,156.4604,OUT049,7.773975547453455,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
NCJ43,6.635,0.027069402,174.9396,OUT046,7.464736742988301,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDA37,7.81,0.055226755,123.1046,OUT046,6.771399558839719,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
NCM07,9.395,0.040124625,85.1908,OUT018,7.202849414103315,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDT49,7.0,0.151376958,108.228,OUT035,7.067156152391523,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDP23,6.71,0.03558013,217.5166,OUT035,8.427935351198347,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
DRF51,15.75,0.166513779,38.0506,OUT018,5.585952687907002,4,3,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
NCZ41,19.85,0.06478563,123.7704,OUT017,7.825807658243948,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
DRJ11,9.5,0.085223447,189.2872,OUT049,8.70810944112939,14,9,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
FDP37,15.6,0.143915417,127.5994,OUT017,7.800772716557018,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDT60,12.792854228645002,0.132275338,123.8388,OUT019,4.827023305052632,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
FDA09,13.35,0.149338159,178.666,OUT035,7.494797222203446,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDJ46,11.1,0.044823438,174.2054,OUT046,7.563802384246042,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDO48,15.0,0.02681843,219.7456,OUT013,8.037749432022816,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDS59,14.8,0.04407225,109.057,OUT018,7.264828843461144,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDH44,19.1,0.025872153,145.7418,OUT046,6.784288270112444,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
NCM05,6.825,0.059835659,264.3226,OUT035,8.349995474620288,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
NCU06,12.792854228645002,0.13027716,228.001,OUT019,7.047086693911044,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
FDV13,17.35,0.027653795,88.0856,OUT049,7.184844444172743,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDA23,9.8,0.04714777,102.4016,OUT013,7.450908993182672,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDJ60,19.35,0.062882112,164.1184,OUT017,7.94023232353987,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDN13,18.6,0.152294691,98.9358,OUT049,7.31922697801662,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
DRF49,7.27,0.071064499,114.4518,OUT035,7.22053593038928,9,6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDK20,12.6,0.041726942,122.0072,OUT018,7.293756454430617,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDB27,12.792854228645002,0.055121892,196.7768,OUT027,8.684960006642008,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
NCS18,12.65,0.042211119,108.6938,OUT046,7.240305118767118,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDZ49,12.792854228645002,0.132500853,220.3798,OUT027,8.57359530155285,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDN32,17.5,0.015557426,184.7266,OUT035,7.702609951024363,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDO37,8.06,0.021409913,229.7326,OUT049,8.843900477143213,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
NCD31,12.1,0.015497337,165.5526,OUT018,8.147434339524432,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
NCV30,12.792854228645,0.065612808,62.351,OUT027,7.673936355081979,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDY49,17.2,0.012030747,166.6184,OUT049,7.053437747360154,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDM10,12.792854228645,0.075603699,215.1218,OUT027,8.073037253741685,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDT11,5.94,0.029372367,186.7556,OUT046,8.279917145179326,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDD39,16.7,0.070096518,217.885,OUT013,8.267687697455225,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCL31,7.39,0.120258245,141.547,OUT035,7.7368973153479965,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDZ47,20.7,0.079281476,100.1042,OUT035,6.795524326945443,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCU18,12.792854228645,0.097768728,142.4496,OUT019,6.337884285724048,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
FDJ58,12.792854228645,0.104786172,172.2764,OUT027,7.344064835027043,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDX12,18.2,0.043626605,241.4196,OUT010,6.180097809779615,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDV60,20.2,0.117839328,195.211,OUT018,7.76554024268319,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
NCB19,12.792854228644998,0.089858447,84.5882,OUT027,7.631585290021305,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDH45,12.792854228645,0.185008985,42.3796,OUT019,4.827023305052632,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
FDB03,17.75,0.156701315,240.7538,OUT013,8.426769935125808,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDI27,8.71,0.06595278007399345,43.5744,OUT017,6.2126429688191935,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDN22,18.85,0.139087683,251.7724,OUT017,8.013365955043271,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDQ37,20.75,0.089243789,192.0478,OUT035,8.444826176762325,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDM02,12.5,0.073721115,85.6198,OUT035,6.41597807660191,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDW38,5.325,0.138679995,53.7298,OUT046,6.761430166044173,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDP34,12.792854228644998,0.240268248,156.463,OUT019,5.749157289344192,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
FDY55,16.75,0.06595278007399345,255.3988,OUT046,8.439659320644536,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDL34,16.0,0.040911824,141.2496,OUT013,8.128169302691603,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDA09,13.35,0.149974858,179.766,OUT018,8.688332121725884,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDM51,11.8,0.026072872,99.8674,OUT017,6.927238247349708,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDI34,10.65,0.085482761,231.4668,OUT018,8.079040167292407,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
NCD31,12.1,0.015521768,165.8526,OUT017,8.0473813517777,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDW33,9.395,0.099101845,105.828,OUT035,7.441583111801388,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCP05,19.6,0.025281802,152.0024,OUT035,7.967365305301517,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDL56,14.1,0.125675936,86.9198,OUT013,7.034262283255773,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDN01,12.792854228645,0.07204818,177.937,OUT027,8.836670834521573,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDA25,16.5,0.068263916,104.799,OUT045,7.122372988376891,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDF08,14.3,0.109144085,88.2856,OUT010,5.1748562410069585,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDH08,7.51,0.017425784,227.901,OUT035,6.132100020886946,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
DRH03,17.25,0.035118834,93.412,OUT049,6.838533809940184,14,9,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
FDQ31,5.785,0.054066567,87.0856,OUT018,7.249335590006369,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDO10,13.65,0.012823829,55.5588,OUT017,6.821261004635524,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDT39,6.26,0.009883257,149.8366,OUT049,7.583642255547038,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDM22,12.792854228644998,0.041754584,53.464,OUT027,7.377083680312805,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDR21,19.7,0.112036236,174.937,OUT010,6.783534691682954,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDQ01,19.7,0.161610636,255.2014,OUT017,8.180606436238024,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDZ03,13.65,0.078909166,186.724,OUT049,8.406300959544506,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
NCK05,20.1,0.077769768,63.0536,OUT018,6.888631173438,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDW55,12.6,0.021951613,250.9092,OUT013,8.462140164399107,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDF47,20.85,0.097770004,222.8746,OUT049,8.186184211991133,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
DRO59,12.792854228644998,0.094817105,77.9012,OUT019,4.342521481071251,28,4,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
NCM55,15.6,0.066726133,185.8924,OUT046,8.165578451593756,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDY31,5.98,0.043809261,146.8418,OUT017,7.4768695842615145,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDJ57,12.792854228645,0.06595278007399345,184.3582,OUT019,5.229814732018166,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
FDV51,16.35,0.032671446,165.4842,OUT018,7.308581510788484,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
DRG36,14.15,0.095378221,170.5106,OUT046,7.781784814515088,16,8,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
DRF13,12.1,0.06595278007399345,145.1444,OUT013,8.11352283178308,26,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
NCJ54,9.895,0.060188932,233.0642,OUT045,8.706568015336678,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
NCP42,8.51,0.016135764,195.6478,OUT049,8.357834345942225,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
NCF30,17.0,0.126220187,126.7362,OUT035,7.138360522501125,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDY44,12.792854228645,0.024286378,194.711,OUT027,8.681576481912504,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDX09,9.0,0.065350715,175.437,OUT049,8.0636504552245,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
NCU30,5.11,0.035071955,163.221,OUT017,7.928066148608877,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDU49,19.5,0.030742083,85.554,OUT049,7.100650734546607,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDC48,9.195,0.015949001,84.1592,OUT017,7.122372988376891,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDJ21,16.7,0.038496166,147.5102,OUT013,8.620072399174228,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
NCX41,19.0,0.017746826,210.8244,OUT049,7.840585594721857,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
FDT36,12.3,0.111274591,35.0874,OUT046,6.130652846720718,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDK28,12.792854228645,0.065272284,256.1646,OUT027,8.116906591658411,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
DRI49,14.15,0.183472595,82.0276,OUT035,7.39360272938916,9,6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
NCM54,12.792854228644996,0.08918772,128.9678,OUT019,5.542578758317674,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
FDD48,10.395,0.030281543,116.3176,OUT018,7.139417324679561,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
NCF30,17.0,0.211306673,125.1362,OUT010,5.5320937880096945,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDX03,15.85,0.061190964,47.1744,OUT049,6.90478768001285,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDZ33,10.195,0.107307677,149.8076,OUT013,7.704412564245044,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDB39,12.792854228644996,0.067441726,57.4272,OUT019,4.726098492312944,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
DRM11,6.57,0.066338717,261.4278,OUT018,8.334770381496359,4,3,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
DRE48,8.43,0.06595278007399345,195.3768,OUT017,7.36366911159576,6,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
NCL31,7.39,0.120524922,142.247,OUT045,7.797496264860707,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDB11,16.0,0.061192211,224.1404,OUT017,8.461013959197924,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDX14,13.1,0.075056542,76.0354,OUT049,6.401723479789483,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
NCM29,12.792854228644996,0.017556795,129.9626,OUT027,8.13482750549311,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDH47,13.5,0.129077455,95.2068,OUT045,6.370313226611205,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDG09,20.6,0.047896393,185.8556,OUT013,7.43295730526701,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDP25,15.2,0.021240491,216.9824,OUT049,8.477498228224182,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDY27,12.792854228644995,0.031743707,179.1344,OUT027,7.382068110265968,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
DRM59,5.88,0.003612411,154.1998,OUT017,8.171428626530663,6,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
DRI03,6.03,0.022796178,178.1028,OUT018,7.256877452421518,4,3,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
FDY03,12.792854228644995,0.133279499,112.6202,OUT019,6.516372349913272,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
NCV17,18.85,0.016132592,130.2626,OUT049,8.012263419573868,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
NCJ17,7.68,0.152429537,85.5224,OUT013,7.154096472316331,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
NCP54,15.35,0.035348491,124.673,OUT017,7.647280669668504,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDZ15,13.1,0.020903193,119.2782,OUT049,8.039039060891923,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
NCR05,10.1,0.054853377,198.6084,OUT018,7.688680892269226,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDX03,12.792854228644995,0.106971167,44.7744,OUT019,4.918689581452858,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
FDQ12,12.65,0.035482562,231.401,OUT045,7.835069429111509,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDC21,14.6,0.042923071,109.8254,OUT013,7.39564855498219,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDQ40,11.1,0.036174285,176.0712,OUT018,7.367039661834904,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDI07,12.792854228644996,0.033597374,197.2426,OUT027,8.059870924715819,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDQ25,8.63,0.028320655,172.5422,OUT049,7.715457446205557,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
NCK18,9.6,0.06595278007399345,163.9184,OUT035,8.364992236306517,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
DRI25,19.6,0.056744064,55.6614,OUT010,5.116700761217401,15,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
DRA24,19.35,0.039990314,165.0868,OUT049,6.8913421169530915,14,9,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
FDA32,14.0,0.030155224,214.7192,OUT045,8.013365955043271,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDE59,12.15,0.062541552,34.3532,OUT018,5.5320937880096945,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDY59,8.195,0.031403441,93.8462,OUT046,6.475160568735284,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDQ20,8.325,0.029845243,41.6138,OUT045,5.653529340868387,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDB21,7.475,0.149125615,241.6854,OUT018,8.70667819600943,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDB41,12.792854228644996,0.170382726,45.2718,OUT019,3.8768475392195243,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
DRG11,6.385,0.083768522,109.8596,OUT013,8.08233675904131,26,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDV10,12.792854228644995,0.116793684,41.0112,OUT019,3.775313998100727,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
FDI41,18.5,0.062205112,148.3418,OUT013,7.4768695842615145,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDN10,11.5,0.0463847,118.9124,OUT017,7.340615815326183,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCM17,7.93,0.071425647,45.9086,OUT018,6.976914110030372,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
DRG37,12.792854228644995,0.033929133,154.3972,OUT019,5.74490650355948,28,4,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
FDA21,13.65,0.036033639,183.7924,OUT045,7.86029832266236,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDM27,12.35,0.158337479,157.9946,OUT013,8.106118358180945,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDA32,14.0,0.030140981,216.0192,OUT049,7.859270441807881,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
NCZ53,9.6,0.024515221,189.2214,OUT049,8.28345607591865,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
FDW40,14.0,0.105125569,143.2812,OUT035,8.095009381421827,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDS52,8.89,0.00547348,100.5016,OUT035,7.182823733177251,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDM58,16.85,0.133385398,109.8544,OUT010,5.414805341753303,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
NCE54,12.792854228644995,0.047098175,75.5354,OUT019,5.020392867098896,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
FDS11,7.05,0.055548003,225.3088,OUT035,8.6686136561673,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDL20,17.1,0.128614205,111.6886,OUT049,7.35092739106112,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDX13,12.792854228644995,0.047551568,249.1092,OUT027,9.014119092056173,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDR21,19.7,0.066879757,174.437,OUT013,7.370818000764178,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDV28,16.1,0.160379061,33.6558,OUT018,5.321715483103249,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDZ51,11.3,0.054861393,96.9094,OUT017,6.859713534676676,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDD46,6.035,0.141542481,153.1998,OUT045,7.338886834292875,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDE23,17.6,0.053397642,46.706,OUT018,6.551208898207379,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
NCF55,6.675,0.021710275,34.9874,OUT045,5.51347632567822,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDU12,15.5,0.075688032,262.9568,OUT013,7.521100089651774,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDZ22,9.395,0.045340279,85.025,OUT049,7.640904117678435,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDI44,16.1,0.100149459,78.4328,OUT013,7.055737257146127,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDH50,15.0,0.162348584,185.9266,OUT017,8.43634424215061,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDE57,9.6,0.036341539,142.9154,OUT049,8.09032696430449,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
DRJ51,14.1,0.087920675,228.5668,OUT013,7.049978537657746,26,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDX52,11.5,0.042087749,192.682,OUT045,8.259106166503825,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
DRN47,12.1,0.016921927,178.366,OUT017,8.369941591446745,6,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDT21,7.42,0.020423549,249.0092,OUT049,8.002731097031752,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDY21,15.1,0.173833129,196.511,OUT045,8.45847535053703,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDG21,12.792854228644993,0.256152243,151.005,OUT019,5.015987611522865,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
FDS58,9.285,0.021002641,161.1578,OUT035,8.29715606017922,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDA26,7.855,0.06595278007399345,220.1482,OUT018,8.434031601749432,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDY16,12.792854228644993,0.091780142,182.5266,OUT027,8.772754522160328,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDF20,12.85,0.033220169,196.6768,OUT046,7.923013204716832,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDI15,13.8,0.141234932,263.7884,OUT013,8.624388175407644,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDC47,15.0,0.19899855,226.5694,OUT010,6.818352973271773,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDL08,10.8,0.049709624,246.8144,OUT035,7.804310133332296,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDF08,14.3,0.065153295,88.4856,OUT013,7.249335590006369,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDN03,9.8,0.015087112,250.1408,OUT035,8.295661540292622,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDG34,11.5,0.037782943,106.6254,OUT017,5.788663305866374,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDA56,9.21,0.008782561,119.8414,OUT045,7.2013613200318645,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCI17,12.792854228644993,0.142728113,95.141,OUT027,7.828462643161022,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
NCO17,10.0,0.073493831,118.344,OUT049,7.494797222203446,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
FDK55,18.5,0.025907416,87.7172,OUT017,6.689543048693152,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDD10,20.6,0.046280998,177.4344,OUT017,7.5826256515912895,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCH18,9.3,0.044624064,245.4802,OUT013,8.069293101122359,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
NCA53,11.395,0.009898492,48.8034,OUT045,6.657567301731264,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
DRJ24,11.8,0.189689886,184.3924,OUT010,5.91670005179778,15,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
DRN35,8.01,0.070189131,37.9532,OUT013,6.718920879596672,26,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDC47,15.0,0.119374946,229.3694,OUT018,8.522205966439754,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDN48,13.35,0.065215312,93.4804,OUT018,7.006300946220102,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDR27,12.792854228644995,0.095635061,130.7942,OUT027,8.02236118516456,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDS33,12.792854228644995,0.216107535,86.8514,OUT019,5.872696776759502,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
DRL11,10.5,0.048009081,157.0946,OUT035,7.700804082520359,9,6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDQ21,21.25,0.019533098,120.4756,OUT017,7.570345102911007,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
